,Close_ROC_20,returns,High,Close_RSI_7,Close_trend,Close_RSI_14,Close_MACD_Hist,Close_ROC_10,Close_detail_2,body_high,Close_ROC_60,Close_ROC_5,DX,Close_detail_3,Close_EMA_5,body_low,Open,direction,Close_BB_PctB,Close_RSI_21,Low,Close_details,Close
2022-06-30,-1.1287964917979565,0.004123711340206171,1.219,27.97927461139919,1.2131293404483774,26.842105263158103,2.939370466991352e-05,-0.612244897959191,-0.002985792221695959,1.2175,-2.7374643836710733,-0.7149070349026787,47.231270358306126,0.004430318805238158,1.2190728037707415,1.2127,1.2127,1,0.3531044521813971,37.24696356275306,1.2091,0.001085543539427354,1.2175
2022-07-01,-1.3056960992329003,-0.006652977412730965,1.2183,19.117647058823792,1.2111181880708486,30.53892215568895,-0.0004588280356601143,-1.4504563233376788,-0.0001714639334037203,1.2178,-3.178288367624693,-1.3808100027181247,61.70212765957449,-0.0003845651825667173,1.2158485358471611,1.2094,1.2178,-1,0.1323824612769491,40.350877192982495,1.1975,-0.001471458168268867,1.2094
2022-07-02,-0.7900060138866127,0.0003031806405380255,1.2177666666666667,20.000000000000156,1.208692305702479,29.483282674772028,-0.00066191823784632,-1.3723571933257128,0.004964022733510576,1.2153666666666667,-3.203179175334725,-1.3562731028484376,61.70212765957448,-0.0002646284184800553,1.2138212461203297,1.2097666666666667,1.2153666666666667,-1,0.1749352800083906,42.786834820055375,1.2011,0.0033022053804604708,1.2097666666666667
2022-07-03,-0.2692159771441216,0.0003030887498967072,1.2172333333333332,20.863309352518044,1.206016085418421,28.395061728395177,-0.0006741385462943972,-1.2941816204459,0.0035633125794021308,1.2129333333333332,-4.117476164065181,-0.6621791714551573,61.70212765957448,-0.0021258061680861687,1.2125919418579976,1.2101333333333333,1.2129333333333332,-1,0.19725768476742814,45.48994159636597,1.2046999999999999,-0.00027879260419446804,1.2101333333333333
2022-07-04,0.9338780955557402,0.00030299691494040104,1.2167,21.70818505338076,1.2031982734912392,27.27272727272701,-0.0005645481962383292,-1.280378404827931,-0.004820633550121157,1.2105,-2.0947913296667786,-0.16494845360824906,61.70212765957448,0.0026369010176868976,1.2118946279053318,1.2105,1.2105,1,0.14238332290730532,48.506694129763076,1.2083,-0.0038268135068157258,1.2105
2022-07-05,-1.8147479060601102,-0.01222635274679873,1.2127,17.579250720461104,1.200457307070818,14.606741573033602,-0.001350968707568189,-2.4926606502120197,-0.0059707834347416285,1.2108,-3.0801653562454456,-1.7905544147843955,86.5486725663716,-0.001034558966736963,1.2064964186035545,1.1957,1.2108,-1,-0.152494193963318,48.15950920245397,1.1898,-0.007942900898699265,1.1957
2022-07-06,-3.4086308800906795,-0.002258091494521941,1.1991,19.242902208201983,1.1980068553680556,13.948497854077218,-0.0018824931423467271,-2.7181299266104797,0.0026206786039335763,1.1959,-3.2833400891771336,-1.3560443194972738,85.03937007874005,-0.0005489651388556637,1.2019976124023697,1.193,1.1959,-1,-0.09836459169038725,34.8780487804879,1.1875,0.0024915891943023886,1.193
2022-07-07,-1.6606675392670134,0.0076278290025144635,1.2031,28.491620111731507,1.1957417642841985,28.312159709618726,-0.0014690512496177335,-1.9814090019569464,0.005701905055950961,1.2021,-2.529798102651437,-0.6337310225112303,71.53284671532833,0.001052590298786257,1.2020317416015798,1.1924,1.1924,1,0.1620413941515834,27.642276422764155,1.1908,0.008821517994328676,1.2021
2022-07-08,-1.6812905335440553,0.0004991265285752,1.2058,38.16254416961134,1.1936666919358183,28.828828828828918,-0.0010240979545376987,-1.272369069118362,0.0004043342211449402,1.2027,-2.4653312788906034,-0.6142573821066422,70.90909090909085,-0.0008106919797407139,1.2022544944010534,1.2025,1.2025,1,0.20815962070383842,34.03565640194506,1.1918,0.002987423994995113,1.2027
2022-07-09,-2.1266746541770853,-0.0038247276960172716,1.2052333333333334,32.06967213114767,1.1919577632361125,26.540810660744143,-0.0009122368353798403,-1.1876288659793621,-0.002406018114215787,1.2026333333333332,-2.767407888329798,-1.0243700950020473,73.13609467455602,0.0006351920894465599,1.2008696629340356,1.1981000000000002,1.2026333333333332,-1,0.14960143169883658,30.769230769230816,1.1900333333333333,0.0016715619829553317,1.1981000000000002
2022-07-10,-2.57142857142858,-0.003839412402971476,1.2046666666666666,27.37987307343613,1.1906620270743604,24.57408363448637,-0.001012936211455845,-1.9712525667351155,-0.001387554384447012,1.2027666666666668,-2.57142857142858,-0.18399264029438367,75.26011560693668,0.0005058668703793942,1.1984131086226906,1.1935,1.2027666666666668,-1,0.10561439686990812,27.855421686747064,1.1882666666666668,0.0008226273472903476,1.1935
2022-07-11,-3.1209256844850097,-0.0038542103058231136,1.2041,23.658536585366008,1.189827196527364,22.865412445730897,-0.001239276873749806,-1.6950553993715811,-0.0006241778222512705,1.2029,-2.5411919009754813,-0.34367141659681355,77.28813559322047,-0.002078787551271031,1.1952420724151271,1.1889,1.2029,-1,0.07268456468161165,25.24005486968447,1.1865,-0.0038457932848305503,1.1889
2022-07-12,-3.106147073210508,-0.0003364454537809758,1.1917,36.466165413533744,1.1894645454459842,25.77487765089724,-0.0012616431579316693,-1.7579147494007241,0.0005448031194052505,1.1886,-3.0666340429002625,-1.1313534647699908,77.32656514382417,0.00043980920619538,1.1929947149434181,1.1885,1.1886,-1,0.11318243431448562,22.784810126582215,1.1806,-0.0031031111934051547,1.1885
2022-07-13,-3.026101141924953,0.0003365586874213289,1.1969,41.563786008230615,1.189404898056931,28.928571428571672,-0.0011010601049629542,-1.7546275892463492,0.0012109091879426294,1.1889,-3.18141100464181,-1.1474183088051926,58.172231985939966,0.00297837495361588,1.1916298099622789,1.1887,1.1887,1,0.15821400537638383,23.413258110014283,1.1827,-0.00136083620239516,1.1889
2022-07-14,-3.5883216441037424,-0.005635461350828597,1.1896,4.566210045663482,1.1895530092251452,19.410745233968868,-0.0012848218551780519,-2.33787691036762,-6.242961490641129e-05,1.1891,-3.873153543840635,-1.3271012436357754,61.797752808988704,-0.002865686900920303,1.1884865399748525,1.1822,1.1891,-1,0.08451095276993775,21.55844155844167,1.1759,-0.00737182584491197,1.1822
2022-07-15,-3.3489181254756972,0.002537641684994263,1.1876,13.991769547325916,1.1899785004142285,26.996197718631365,-0.0010528194544310917,-0.878146692314119,-0.0007473326177384695,1.1852,-3.7752699520987254,-0.6954335986594007,53.05719921104525,0.000153129718845973,1.1873910266499017,1.1823,1.1823,1,0.16986997995925945,24.3107769423561,1.1804,-0.00226828870726118,1.1852
2022-07-16,-3.076923076923066,0.0028687141410732586,1.1929,29.437229437230002,1.190714648464816,30.976632714200406,-0.0005444594337368023,-0.36881810561608663,3.925605704798835e-05,1.1886,-4.83586869495597,-0.025233409033553755,38.57142857142825,0.0010429180118787453,1.1877940177666013,1.1841,1.1841,1,0.2528673422407269,27.345629510826242,1.1823333333333332,0.002732542915545454,1.1886
2022-07-17,-2.8049575994781417,0.0028605081608614746,1.1982,46.575342465753366,1.1918246642724775,34.54545454545466,0.00011170805007580317,-0.8401963231012388,0.00037027859800743294,1.192,-3.387907278327129,0.2944888514934796,26.59053833605222,-0.0004042733684831834,1.189196011844401,1.1859,1.1859,1,0.3366075979503228,30.146491904394864,1.1842666666666666,0.004040203787045324,1.192
2022-07-18,-1.8716138565096019,0.002852348993288567,1.2035,65.70048309178685,1.1933626533183515,37.76337115072953,0.0008258663992556023,-0.6069676561071047,7.612821308486059e-05,1.1954,-4.060995184590688,0.5467238623938053,16.516516516516372,-0.0008691414280058966,1.1912640078962673,1.1877,1.1877,1,0.4319082400706832,32.739420935412184,1.1862,0.0035407094007952776,1.1954
2022-07-19,-1.0721649484536022,0.0034298142881044047,1.2047,72.54098360655723,1.1952242061385456,53.72549019607841,0.0015817249867160661,0.11685168182955508,-0.00016635014523648335,1.1995,-3.9400977016096683,1.4633733716799213,17.64705882352968,0.0017274958528470678,1.1940093385975117,1.1954,1.1954,1,0.548766072039431,39.08984830805145,1.1924,0.004841633755383404,1.1995
2022-07-20,-1.691991786447633,-0.002167569820758608,1.2039,65.03759398496231,1.1973291873976042,53.83104125736735,0.0018929137007378007,0.2848764139086857,-0.0003457790402861178,1.199,-4.406048666205198,0.987175160310505,23.404255319149122,-0.001438344041081934,1.1949728923983411,1.1969,1.199,-1,0.5101099735911734,40.556900726392406,1.1953,-0.0001028039593986695,1.1969
2022-07-21,-0.8351248553001511,0.0020051800484583993,1.2006,88.34080717488817,1.199646722259193,46.83257918552051,0.0022238529120385073,0.874758179830093,0.0002456006025781213,1.1993,-4.471231712821588,0.9002187447417098,1.4198782961463303,0.0006352725207125367,1.196415261598894,1.1967,1.1967,1,0.5999050558694884,38.62500000000004,1.189,0.0008722758851897246,1.1993
2022-07-22,-0.7907861020031492,0.0007504377553571029,1.2065,87.1287128712873,1.2021001883396687,47.1910112359549,0.0024490278657432214,0.9844341607067708,0.0013627000993416153,1.2002,-4.655227200508416,0.6879194630872387,7.428571428571844,0.0003162743763296984,1.1976768410659295,1.1995,1.1995,1,0.6532866668212978,43.681318681318636,1.1916,0.0006542530752597,1.2002
2022-07-23,-0.7106654914059041,0.0011109259567849694,1.2072333333333334,85.66176470588253,1.2046514233748071,54.16329830234414,0.0026181802797179427,1.0626068915243758,0.0002816091126397096,1.2015333333333333,-4.099821746880561,0.5130779097652027,12.435233160622461,-0.0009048337052652953,1.1989623384883976,1.1998,1.1998,1,0.7317529235296651,44.4193402620877,1.1930333333333334,-0.002447441409391907,1.2015333333333333
2022-07-24,-0.6305934186975115,0.0011096931698384438,1.2079666666666666,83.8174273858923,1.2072463708332404,62.335381913959345,0.0027373842396143837,1.7481531607737022,-0.002709538329726878,1.2028666666666665,-4.26085110898865,0.28067250243155595,17.647058823529505,-0.00024214900401401732,1.2002637812144874,1.2001,1.2001,1,0.8281819302766378,45.13826940231932,1.1944666666666666,-0.00553027775148047,1.2028666666666665
2022-07-25,0.7108806556828551,0.0011084631158899683,1.2087,81.42857142857162,1.2097614682067006,72.04610951008601,0.002812793555206065,1.6031049611879844,-0.001975386740787124,1.2042,-4.3830395426393665,0.6099089314061112,23.076923076923418,0.0022417579142258556,1.2015758541429917,1.2004,1.2004,1,0.8453284421415826,45.838837516512584,1.1959,-0.0022634247289093352,1.2042
2022-07-26,0.7963118189438179,-0.0014117256269723377,1.2092,62.93103448275834,1.2120984934432517,69.44444444444433,0.002656808982863831,1.1694430422345414,0.0027764108154977587,1.2043,-4.684527584020303,0.2668223130159131,40.454545454545595,-0.0027562855635654897,1.2018839027619945,1.2025,1.2043,-1,0.7551729518111594,55.43130990415325,1.1963,-0.0015327699253354996,1.2025
2022-07-27,1.081440811912504,0.010478170478170679,1.2188,92.12962962962949,1.2141818389633465,77.17842323651439,0.0032705053609469095,1.9379194630872565,0.003206235620138139,1.2151,-3.7722401140383166,1.2414597567072194,45.867768595041355,0.0017779909185180194,1.2062892685079964,1.203,1.203,1,1.095575501846046,65.24137931034468,1.2019,0.005237728279750386,1.2151
2022-07-28,1.1806768105096843,0.0014813595588840656,1.2193,91.90476190476178,1.215925521650832,90.06928406466523,0.00363776695683095,1.7985611510791477,-0.0017817532131865076,1.2169,-3.7161092942293417,1.2789213782389286,70.07125890736373,-0.0007415763245791306,1.209826179005331,1.2148,1.2148,1,1.049371725780225,61.34969325153371,1.2102,4.102168360472212e-05,1.2169
2022-07-29,1.5441115098906444,-0.0002465280631113176,1.2247,90.19607843137166,1.2172679156260733,88.66995073891592,0.0036890072449840567,1.4255939974989529,-0.002942348027866957,1.2173,-3.826086956521735,1.1417170093665163,73.4736842105265,-0.00010811965901607392,1.2120841193368874,1.2166,1.2173,-1,0.9639338647336101,60.70878274268076,1.2062,0.001027453136224504,1.2166
2022-07-30,2.164502164502169,0.0022466984492302,1.2263,90.82568807339368,1.2181617941929248,88.48080133555895,0.0037246576524190295,1.8742863508508067,0.0010533031798370257,1.2193333333333334,-3.2275132275132234,1.256712616951794,71.23287671232893,0.0009298449120189924,1.2145005240023694,1.2170333333333334,1.2170333333333334,1,0.9542289769846668,66.84294024325717,1.2093,0.0059616538329351825,1.2193333333333334
2022-07-31,2.7896935542658374,0.0022416621104428547,1.2279,91.37931034482682,1.2185616932340748,88.28522920203704,0.003740178523167971,1.8983295811445533,0.0023170951468653458,1.2220666666666666,-2.0936815681247722,1.6271656271656276,68.57855361596043,-0.0011269364471745537,1.2170225715571352,1.2167666666666666,1.2167666666666666,1,0.9453207730654012,73.35149863760184,1.2124,0.0038468643829119714,1.2220666666666666
2022-08-01,3.0542700883466667,0.0022366483006930338,1.2295,91.86991869918629,1.2184602480041202,88.08290155440386,0.003733744337189898,2.049658390268294,-8.882216731015923e-05,1.2248,-2.6081424936386766,0.7982882067319563,65.38461538461573,0.001264505935838912,1.219615047704757,1.2165,1.2165,1,0.936859381654781,80.26981450252903,1.2155,0.0016127255925032938,1.2248
2022-08-02,2.3803515854992074,-0.006205094709340386,1.2281,74.09836065573745,1.2178965379799276,71.02137767220884,0.0030459272862705554,1.3038894745602825,-0.0012268317393384581,1.2246,-2.507008410092104,0.024652806311120656,64.20454545454572,-0.0016084676607840307,1.2188100318031714,1.2172,1.2246,-1,0.7594938549061122,71.5789473684209,1.2157,-0.004862878515305417,1.2172
2022-08-03,2.7152766029436615,-0.0023825172527112137,1.2209,48.07692307692281,1.216934584389251,70.51886792452781,0.0022600898980884485,0.9505071218755212,-0.0007701804917846069,1.2178,-2.856000000000003,-0.18905145487423392,40.97560975609777,-0.0003421271254060968,1.217306687868781,1.2143,1.2178,-1,0.6836558979957947,68.40579710144895,1.2099,-0.005098807401366239,1.2143
2022-08-04,2.5734053324333317,0.0011529276126163168,1.2201,47.05882352941164,1.215670052516612,69.80676328502375,0.001723274908271925,0.9549908653047723,-0.00030583421898582454,1.2157,-2.8605673192169223,-0.29797703663204667,51.706036745406635,0.0035220958867088065,1.2167711252458542,1.2144,1.2144,1,0.6954117294989818,76.29513343799033,1.2065,-0.0023742304131190283,1.2157
2022-08-05,1.5564529698805174,-0.0070741136793616155,1.217,33.44947735191687,1.2142500155374407,57.02647657841141,0.0007285787319210907,0.38253638253640254,0.00030315804134367955,1.216,-3.66320830007979,-1.2247013256232564,19.791666666666696,-0.002673726216784223,1.2135474168305695,1.2071,1.216,-1,0.4728050950716084,65.8008658008657,1.2003,-0.008951045137678297,1.2071
2022-08-06,1.280760626398214,0.00013807196310722247,1.2159333333333333,26.913265306122653,1.2128722220961672,55.98052851182192,5.684272353325987e-05,-0.6446657339587936,-0.00020272156946980784,1.2131,-4.093845990890788,-1.4315262355758862,18.230088495574957,-0.000706029949879879,1.211453833442602,1.2072666666666667,1.2131,-1,0.4542161902006374,64.12714429868805,1.2017333333333333,-0.006969818703399305,1.2072666666666667
2022-08-07,1.006636551224127,0.00013805290187196562,1.2148666666666668,18.953323903819467,1.2116845638898852,54.882394868139784,-0.00037738415286747923,-0.7779329991508543,-0.0017406053053492295,1.2102,-3.7057713267937387,-0.8023879943038659,16.606498194945747,0.000824899990685626,1.2101136667395125,1.2074333333333334,1.2102,-1,0.43853183780815785,62.28116710875325,1.2031666666666665,-0.004707896860321461,1.2074333333333334
2022-08-08,0.6752813672363578,0.00013803384589894385,1.2138,9.047619047619065,1.210718478461344,53.72807017543861,-0.000639121881447215,-0.7397665625513694,0.00015477617907981207,1.2076,-3.3146517213771043,-0.5517582146092326,14.91712707182279,0.0014482329611210905,1.2092757778263417,1.2073,1.2073,1,0.4289760538089374,60.23489932885896,1.2046,0.001559485504966022,1.2076
2022-08-09,0.9273957724120541,0.0003312355084463814,1.2132,16.6666666666664,1.2099476288750253,56.207674943566566,-0.0007626785533364725,-0.9294696555494864,0.005218749338304073,1.2081,-1.900276108494403,-0.6333799457102884,13.72549019607814,-0.0028297310051900158,1.2088505185508944,1.208,1.2081,-1,0.41866723247214255,57.60286225402493,1.2062,0.006847565859271633,1.208
2022-08-10,1.9344617693654476,0.012003311258278027,1.2278,66.14173228346462,1.2092397093797007,58.00865800865777,0.000108418387530199,0.035459058425613144,0.004857597583720143,1.2225,-0.23665741798597484,1.2757849391102472,24.324324324323847,0.002875074260512431,1.2134003457005964,1.2077,1.2077,1,0.853978855183584,68.87905604719738,1.2064,0.015616817060606239,1.2225
2022-08-11,1.7497083819363546,-0.0010633946830265195,1.2251,60.869565217391575,1.2084581759878745,54.70459518599556,0.0005487144064147942,-0.29392553886349315,-0.0023876367656356784,1.2228,0.14761358044941275,1.1541222596499034,23.383084577114047,-0.000781452179794463,1.2160002304670643,1.2212,1.2228,-1,0.7853456259014852,66.41679160419781,1.2181,0.005817566427578758,1.2212
2022-08-12,0.9543361260611505,-0.006714706845725504,1.2217,61.84738955823311,1.2075856039343544,46.641791044776284,0.0002543191970695506,-0.34505422280644016,-0.006985512895098049,1.2209,-0.03296522169111693,0.4610330453027167,9.76744186046503,-0.002057194595248163,1.2150001536447097,1.213,1.2209,-1,0.4898197709949483,58.64864864864868,1.2099,-0.0008488347637608854,1.213
2022-08-13,0.6318239760572109,-0.002088485847760335,1.2194666666666667,55.867970660146945,1.2065174378870673,41.6978776529339,-0.00012407977405029568,-0.3156825605973079,-0.005465089062190937,1.2183666666666668,0.9310986964618406,0.23738544772000658,17.337461300309688,0.0016727029008251001,1.2134889913186955,1.2104666666666668,1.2183666666666668,-1,0.3780821062209364,55.93971631205679,1.2082333333333333,0.0021094317347930018,1.2104666666666668
